NUMBER OF TIMES THE ALGORITHM SEPANN REPEATS ITS LOOP:
n = 100,000 points
Repeat times    n         c
      1       116241   1623.47
      1       116169   1623.47
      1       116097   1623.47
      1       116025   1623.47
      1       115953   1623.47
      1       115881   1623.47
      1       115809   1623.47
      1       115737   1623.47
      1       115665   1623.47
      1       115593   1623.47
      1       115521   1623.47
      1       115449   1623.47
      1       115377   1623.47
      1       115305   1623.47
      1       115233   1623.47
      1       115162   1623.47
      1       115091   1623.47
      1       115020   1623.47
      1       114949   1623.47
      1       114878   1623.47
      1       114807   1623.47
      1       114736   1623.47
      1       114665   1623.47
      1       114594   1623.47
      1       114523   1623.47
      1       114452   1623.47
      1       114381   1623.47
      1       114310   1623.47
      1       114239   1623.47
      1       114168   1623.47
      1       114097   1623.47
      1       114026   1623.47
      1       113955   1623.47
      1       113884   1623.47
      1       113813   1623.47
      1       113742   1623.47
      1       113671   1623.47
      1       113600   1623.47
      1       113530   1623.47
      1       113460   1623.47
      1       113390   1623.47
      1       113320   1623.47
      1       113250   1623.47
      1       113180   1623.47
      1       113110   1623.47
      1       113040   1623.47
      1       112970   1623.47
      1       112900   1623.47
      1       112830   1623.47
      1       112760   1623.47
      1       112690   1623.47
      1       112620   1623.47
      1       112550   1623.47
      1       112480   1623.47
      1       112410   1623.47
      1       112340   1623.47
      1       112270   1623.47
      1       112200   1623.47
      1       112130   1623.47
      1       112060   1623.47
      1       111990   1623.47
      1       111921   1623.47
      1       111852   1623.47
      1       111783   1623.47
      1       111714   1623.47
      1       111645   1623.47
      1       111576   1623.47
      1       111507   1623.47
      1       111438   1623.47
      1       111369   1623.47
      1       111300   1623.47
      1       111231   1623.47
      1       111162   1623.47
      1       111093   1623.47
      1       111024   1623.47
      1       110955   1623.47
      1       110886   1623.47
      1       110817   1623.47
      1       110748   1623.47
      1       110679   1623.47
      1       110610   1623.47
      1       110541   1623.47
      1       110472   1623.47
      1       110403   1623.47
      1       110334   1623.47
      1       110266   1623.47
      1       110198   1623.47
      1       110130   1623.47
      1       110062   1623.47
      1       109994   1623.47
      1       109926   1623.47
      1       109858   1623.47
      1       109790   1623.47
      1       109722   1623.47
      1       109654   1623.47
      1       109586   1623.47
      1       109518   1623.47
      1       109450   1623.47
      1       109382   1623.47
      1       109314   1623.47
      1       109246   1623.47
      1       109178   1623.47
      1       109110   1623.47
      1       109042   1623.47
      1       108974   1623.47
      1       108906   1623.47
      1       108838   1623.47
      1       108770   1623.47
      1       108703   1623.47
      1       108636   1623.47
      1       108569   1623.47
      1       108502   1623.47
      1       108435   1623.47
      1       108368   1623.47
      1       108301   1623.47
      1       108234   1623.47
      1       108167   1623.47
      1       108100   1623.47
      1       108033   1623.47
      1       107966   1623.47
      1       107899   1623.47
      1       107832   1623.47
      1       107765   1623.47
      1       107698   1623.47
      1       107631   1623.47
      1       107564   1623.47
      1       107497   1623.47
      1       107430   1623.47
      1       107363   1623.47
      1       107296   1623.47
      1       107229   1623.47
      1       107162   1623.47
      1       107095   1623.47
      1       107029   1623.47
      1       106963   1623.47
      1       106897   1623.47
      1       106831   1623.47
      1       106765   1623.47
      1       106699   1623.47
      1       106633   1623.47
      1       106567   1623.47
      1       106501   1623.47
      1       106435   1623.47
      1       106369   1623.47
      1       106303   1623.47
      1       106237   1623.47
      1       106171   1623.47
      1       106105   1623.47
      1       106039   1623.47
      1       105973   1623.47
      1       105907   1623.47
      1       105841   1623.47
      1       105775   1623.47
      1       105709   1623.47
      1       105643   1623.47
      1       105577   1623.47
      1       105511   1623.47
      1       105446   1623.47
      1       105381   1623.47
      1       105316   1623.47
      1       105251   1623.47
      1       105186   1623.47
      1       105121   1623.47
      1       105056   1623.47
      1       104991   1623.47
      1       104926   1623.47
      1       104861   1623.47
      1       104796   1623.47
      1       104731   1623.47
      1       104666   1623.47
      1       104601   1623.47
      1       104536   1623.47
      1       104471   1623.47
      1       104406   1623.47
      1       104341   1623.47
      1       104276   1623.47
      1       104211   1623.47
      1       104146   1623.47
      1       104081   1623.47
      1       104016   1623.47
      1       103951   1623.47
      1       103886   1623.47
      1       103822   1623.47
      1       103758   1623.47
      1       103694   1623.47
      1       103630   1623.47
      1       103566   1623.47
      1       103502   1623.47
      1       103438   1623.47
      1       103374   1623.47
      1       103310   1623.47
      1       103246   1623.47
      1       103182   1623.47
      1       103118   1623.47
      1       103054   1623.47
      1       102990   1623.47
      1       102926   1623.47
      1       102862   1623.47
      1       102798   1623.47
      1       102734   1623.47
      1       102670   1623.47
      1       102606   1623.47
      1       102542   1623.47
      1       102478   1623.47
      1       102414   1623.47
      1       102350   1623.47
